LOMBOK~BATU KLIANG~1~PYW01~BATU KLIANG~BUJAK
LOMBOK~BATU KLIANG~2~PYW01~BATU KLIANG~SELEBUNG
LOMBOK~BATU KLIANG~3~PYW01~BATU KLIANG~PERESAK
LOMBOK~BATU KLIANG~4~PYW01~BATU KLIANG~MANTANG
LOMBOK~BATU KLIANG~5~PYW01~BATU KLIANG~AIK DEREK
LOMBOK~BATU KLIANG~6~PYW01~BATU KLIANG~TAMPAK SIRING
LOMBOK~BATU KLIANG~7~PYW01~BATU KLIANG~BARABALI
LOMBOK~BATU KLIANG~8~PYW01~BATU KLIANG~BEBER
LOMBOK~BATU KLIANG~9~PYW01~BATU KLIANG~PAGUTAN
LOMBOK~BATU KLIANG~10~PYW01~BATU KLIANG~MEKAR BERSATU
LOMBOK~BATU KLIANG UTARA~1~PYW01~BATU KLIANG UTARA~AIK BERIK
LOMBOK~BATU KLIANG UTARA~2~PYW01~BATU KLIANG UTARA~AIK BUKAK
LOMBOK~BATU KLIANG UTARA~3~PYW01~BATU KLIANG UTARA~KARANG SIDEMEN
LOMBOK~BATU KLIANG UTARA~4~PYW01~BATU KLIANG UTARA~LANTAN
LOMBOK~BATU KLIANG UTARA~5~PYW01~BATU KLIANG UTARA~MAS-MAS
LOMBOK~BATU KLIANG UTARA~6~PYW01~BATU KLIANG UTARA~SETILING
LOMBOK~BATU KLIANG UTARA~7~PYW01~BATU KLIANG UTARA~TANAH BEAK
LOMBOK~BATU KLIANG UTARA~8~PYW01~BATU KLIANG UTARA~TERATAK
LOMBOK~JANAPRIA~1~PYW01~JANAPRIA~LENGKOR
LOMBOK~JANAPRIA~2~PYW01~JANAPRIA~LANGKO
LOMBOK~JANAPRIA~3~PYW01~JANAPRIA~JANAPRIA
LOMBOK~JANAPRIA~4~PYW01~JANAPRIA~LOANG MAKA
LOMBOK~JANAPRIA~5~PYW01~JANAPRIA~SABA
LOMBOK~JANAPRIA~6~PYW01~JANAPRIA~BAKAN
LOMBOK~JANAPRIA~7~PYW01~JANAPRIA~DURIAN
LOMBOK~JANAPRIA~8~PYW01~JANAPRIA~PENDEM
LOMBOK~JONGGAT~1~PYW01~JONGGAT~BARE JULAT
LOMBOK~JONGGAT~2~PYW01~JONGGAT~UBUNG
LOMBOK~JONGGAT~3~PYW01~JONGGAT~JELANTIK
LOMBOK~JONGGAT~4~PYW01~JONGGAT~LABULIA
LOMBOK~JONGGAT~5~PYW01~JONGGAT~BATU TULIS
LOMBOK~KOPANG~1~PYW01~KOPANG~LENDANG ARE
