PUNCAK~AGADUGUME~1~ILA01~AGADUGUME~AGADUGUME
PUNCAK~AGADUGUME~2~ILA01~AGADUGUME~JIWOT
PUNCAK~AGADUGUME~3~ILA01~AGADUGUME~TUPUT
PUNCAK~BEOGA~1~ILA01~BEOGA~BABE
PUNCAK~BEOGA~2~ILA01~BEOGA~DAMBET DANGBET
PUNCAK~BEOGA~3~ILA01~BEOGA~JAMBUL
PUNCAK~BEOGA~4~ILA01~BEOGA~KELANDIRUMA
PUNCAK~BEOGA~5~ILA01~BEOGA~MILAWAK
PUNCAK~BEOGA~6~ILA01~BEOGA~NUNGAI
PUNCAK~BEOGA~7~ILA01~BEOGA~OGAMKI
PUNCAK~BEOGA~8~ILA01~BEOGA~PUBET
PUNCAK~BEOGA~9~ILA01~BEOGA~PULUK
PUNCAK~BEOGA~10~ILA01~BEOGA~TINGGILBET
PUNCAK~BEOGA~11~ILA01~BEOGA~WAMKI DENGKIBUMA
PUNCAK~BEOGA~12~ILA01~BEOGA~YULOKOMA
PUNCAK~DOUFU~1~ILA01~DOUFU~DOUFU
PUNCAK~DOUFU~2~ILA01~DOUFU~FAISAU
PUNCAK~DOUFU~3~ILA01~DOUFU~IRATOI
PUNCAK~DOUFU~4~ILA01~DOUFU~KORDEI KORDESI
PUNCAK~DOUFU~5~ILA01~DOUFU~TAYAI TAYA
PUNCAK~GOME~1~ILA01~GOME~AGIYOME
PUNCAK~GOME~2~ILA01~GOME~AMUNGKALPIA
PUNCAK~GOME~3~ILA01~GOME~BELA
PUNCAK~GOME~4~ILA01~GOME~ERELMEKAWIA
PUNCAK~GOME~5~ILA01~GOME~GOME
PUNCAK~GOME~6~ILA01~GOME~MISIMAGA
PUNCAK~GOME~7~ILA01~GOME~MUNDIDOK
PUNCAK~GOME~8~ILA01~GOME~TOANGGI
PUNCAK~GOME~9~ILA01~GOME~UPAGA
PUNCAK~GOME~10~ILA01~GOME~WAKO
PUNCAK~GOME~11~ILA01~GOME~YAIKIMAKI
PUNCAK~GOME~12~ILA01~GOME~YENGGRENOK
PUNCAK~ILAGA~1~ILA01~ILAGA~BOLOGOBAK POLOGOBAK
PUNCAK~ILAGA~2~ILA01~ILAGA~BUBET
PUNCAK~ILAGA~3~ILA01~ILAGA~EROMAGA EROMOGA
PUNCAK~ILAGA~4~ILA01~ILAGA~GILINI
PUNCAK~ILAGA~5~ILA01~ILAGA~KAGO
PUNCAK~ILAGA~6~ILA01~ILAGA~KIMAK KIMALE
PUNCAK~ILAGA~7~ILA01~ILAGA~KUNGA KUIGA
PUNCAK~ILAGA~8~ILA01~ILAGA~MAKI
PUNCAK~ILAGA~9~ILA01~ILAGA~MAYUBERI
PUNCAK~ILAGA~10~ILA01~ILAGA~MINDIBA MIANDIWA
PUNCAK~ILAGA~11~ILA01~ILAGA~OGNANIM OKNANIM
PUNCAK~ILAGA~12~ILA01~ILAGA~PALUGA
PUNCAK~ILAGA~13~ILA01~ILAGA~PINAPA
PUNCAK~ILAGA~14~ILA01~ILAGA~PINGGIL PIGGIL
PUNCAK~ILAGA~15~ILA01~ILAGA~WULONI
PUNCAK~POGOMA~1~ILA01~POGOMA~AGUIT AGUWIT
PUNCAK~POGOMA~2~ILA01~POGOMA~BACINI BAKCINI
PUNCAK~POGOMA~3~ILA01~POGOMA~BINA
PUNCAK~POGOMA~4~ILA01~POGOMA~GAGAMA
PUNCAK~POGOMA~5~ILA01~POGOMA~GOLU
PUNCAK~POGOMA~6~ILA01~POGOMA~KEMBRU YIMUK
PUNCAK~POGOMA~7~ILA01~POGOMA~MOLU
PUNCAK~POGOMA~8~ILA01~POGOMA~POGOMA BOKOMA
PUNCAK~POGOMA~9~ILA01~POGOMA~WAKME
PUNCAK~POGOMA~10~ILA01~POGOMA~WIHA
PUNCAK~SINAK~1~ILA01~SINAK~AKENGGEN
PUNCAK~SINAK~2~ILA01~SINAK~AMULAME AMULUME
PUNCAK~SINAK~3~ILA01~SINAK~GIGOBAK GOGOBAK
PUNCAK~SINAK~4~ILA01~SINAK~JIGIUNGGI JIGINGGI
PUNCAK~SINAK~5~ILA01~SINAK~KALIBUK KALEBUT
PUNCAK~SINAK~6~ILA01~SINAK~KELEMAME
PUNCAK~SINAK~7~ILA01~SINAK~KILUGAME
PUNCAK~SINAK~8~ILA01~SINAK~KUNIKOMO KUMIKOMO
PUNCAK~SINAK~9~ILA01~SINAK~NIKOLEME NIGOLOME
PUNCAK~SINAK~10~ILA01~SINAK~PAMEBUT
PUNCAK~SINAK~11~ILA01~SINAK~WENI ISWELI
PUNCAK~SINAK~12~ILA01~SINAK~YAURIA WAMBRU
PUNCAK~WANGBE~1~ILA01~WANGBE~AILPALIN ALPALIN
PUNCAK~WANGBE~2~ILA01~WANGBE~DAUNG
PUNCAK~WANGBE~3~ILA01~WANGBE~ERONG BERONG
PUNCAK~WANGBE~4~ILA01~WANGBE~HIKINAT IKINAT
PUNCAK~WANGBE~5~ILA01~WANGBE~JINDAK
PUNCAK~WANGBE~6~ILA01~WANGBE~MIRILAUKIN
PUNCAK~WANGBE~7~ILA01~WANGBE~PILOKOMA
PUNCAK~WANGBE~8~ILA01~WANGBE~PUNGKI
PUNCAK~WANGBE~9~ILA01~WANGBE~ULIPIA
PUNCAK~WANGBE~10~ILA01~WANGBE~WANGBE
PUNCAK~WANGBE~11~ILA01~WANGBE~WONALBE
