MAMBERAMO TENGAH~ERAGAYAM~1~KBK01~ERAGAYAM~ARSBOL
MAMBERAMO TENGAH~ERAGAYAM~2~KBK01~ERAGAYAM~AYEKI
MAMBERAMO TENGAH~ERAGAYAM~3~KBK01~ERAGAYAM~EGAIMA ENGAIMA
MAMBERAMO TENGAH~ERAGAYAM~4~KBK01~ERAGAYAM~ENGGAMA
MAMBERAMO TENGAH~ERAGAYAM~5~KBK01~ERAGAYAM~ERAGEAM ERAGAEM
MAMBERAMO TENGAH~ERAGAYAM~6~KBK01~ERAGAYAM~KINO KINOU
MAMBERAMO TENGAH~ERAGAYAM~7~KBK01~ERAGAYAM~KUGAP
MAMBERAMO TENGAH~ERAGAYAM~8~KBK01~ERAGAYAM~MOGONIK
MAMBERAMO TENGAH~ERAGAYAM~9~KBK01~ERAGAYAM~MOLOGI MOLAGI
MAMBERAMO TENGAH~ERAGAYAM~10~KBK01~ERAGAYAM~PAGALE
MAMBERAMO TENGAH~ERAGAYAM~11~KBK01~ERAGAYAM~WANILOK YELAM
MAMBERAMO TENGAH~ERAGAYAM~12~KBK01~ERAGAYAM~WINAM
MAMBERAMO TENGAH~ERAGAYAM~13~KBK01~ERAGAYAM~WINIMA
MAMBERAMO TENGAH~ERAGAYAM~14~KBK01~ERAGAYAM~WURIGELEBUR
MAMBERAMO TENGAH~ERAGAYAM~15~KBK01~ERAGAYAM~YABENDILI
MAMBERAMO TENGAH~KELILA~1~KBK01~KELILA~APALO
MAMBERAMO TENGAH~KELILA~2~KBK01~KELILA~BINIME
MAMBERAMO TENGAH~KELILA~3~KBK01~KELILA~DIBUNGGEN
MAMBERAMO TENGAH~KELILA~4~KBK01~KELILA~DOGOBAK
MAMBERAMO TENGAH~KELILA~5~KBK01~KELILA~GELORA
MAMBERAMO TENGAH~KELILA~6~KBK01~KELILA~KAMBO
MAMBERAMO TENGAH~KELILA~7~KBK01~KELILA~KELILA
MAMBERAMO TENGAH~KELILA~8~KBK01~KELILA~KINDOK LOBI
MAMBERAMO TENGAH~KELILA~9~KBK01~KELILA~KUMBU
MAMBERAMO TENGAH~KELILA~10~KBK01~KELILA~MABUNA MABUMA
MAMBERAMO TENGAH~KELILA~11~KBK01~KELILA~ONGGOBALO GWIPU
MAMBERAMO TENGAH~KELILA~12~KBK01~KELILA~PELANME PELAME
MAMBERAMO TENGAH~KELILA~13~KBK01~KELILA~TARI
MAMBERAMO TENGAH~KELILA~14~KBK01~KELILA~TIKAPURA
MAMBERAMO TENGAH~KELILA~15~KBK01~KELILA~TIMERIA
MAMBERAMO TENGAH~KELILA~16~KBK01~KELILA~TONGRIK TENGGRIK/TOGIRIK/YINAGA
MAMBERAMO TENGAH~KELILA~17~KBK01~KELILA~UGANDA
MAMBERAMO TENGAH~KELILA~18~KBK01~KELILA~YAGABUR
MAMBERAMO TENGAH~KELILA~19~KBK01~KELILA~YALENGGOLO YELONGGOLO
MAMBERAMO TENGAH~KOBAKMA~1~KBK01~KOBAKMA~ANDUANG
MAMBERAMO TENGAH~KOBAKMA~2~KBK01~KOBAKMA~BALIBLABUK BALIKLABUR
MAMBERAMO TENGAH~KOBAKMA~3~KBK01~KOBAKMA~BOROGES
MAMBERAMO TENGAH~KOBAKMA~4~KBK01~KOBAKMA~DOKLE
MAMBERAMO TENGAH~KOBAKMA~5~KBK01~KOBAKMA~GIMBIS
MAMBERAMO TENGAH~KOBAKMA~6~KBK01~KOBAKMA~GUAWAGE
MAMBERAMO TENGAH~KOBAKMA~7~KBK01~KOBAKMA~KENIWA
MAMBERAMO TENGAH~KOBAKMA~8~KBK01~KOBAKMA~KOBAKMA
MAMBERAMO TENGAH~KOBAKMA~9~KBK01~KOBAKMA~LUARIMA
MAMBERAMO TENGAH~KOBAKMA~10~KBK01~KOBAKMA~MOGA
MAMBERAMO TENGAH~KOBAKMA~11~KBK01~KOBAKMA~NINUGAGAS NINUNGGAS
MAMBERAMO TENGAH~KOBAKMA~12~KBK01~KOBAKMA~SEMBEGULIK SAMABEGULIK
MAMBERAMO TENGAH~KOBAKMA~13~KBK01~KOBAKMA~SERALEMA
MAMBERAMO TENGAH~KOBAKMA~14~KBK01~KOBAKMA~WIYUGOBAK
MAMBERAMO TENGAH~KOBAKMA~15~KBK01~KOBAKMA~YAGALIM
MAMBERAMO TENGAH~LLUGWA~1~KBK01~LLUGWA~DANAMA
MAMBERAMO TENGAH~LLUGWA~2~KBK01~LLUGWA~ILUGWA
MAMBERAMO TENGAH~LLUGWA~3~KBK01~LLUGWA~ILUSIMO ILUSILIMO
MAMBERAMO TENGAH~LLUGWA~4~KBK01~LLUGWA~KALARIN
MAMBERAMO TENGAH~LLUGWA~5~KBK01~LLUGWA~MELENGGAMA
MAMBERAMO TENGAH~LLUGWA~6~KBK01~LLUGWA~WIRIMA
MAMBERAMO TENGAH~MEGABILIS~1~KBK01~MEGABILIS~HIGISYAM
MAMBERAMO TENGAH~MEGABILIS~2~KBK01~MEGABILIS~HOMASAM
MAMBERAMO TENGAH~MEGABILIS~3~KBK01~MEGABILIS~MEGAMBILIS MEGABILIS
MAMBERAMO TENGAH~MEGABILIS~4~KBK01~MEGABILIS~TARIA
