BURU~FENA LEISELA~1~NAM01~FENA LEISELA~BALBALU
BURU~FENA LEISELA~2~NAM01~FENA LEISELA~LEMANPOLI
BURU~FENA LEISELA~3~NAM01~FENA LEISELA~RAHERIAT
BURU~FENA LEISELA~4~NAM01~FENA LEISELA~WAEDANGA
BURU~FENA LEISELA~5~NAM01~FENA LEISELA~WAEKOSE
BURU~FENA LEISELA~6~NAM01~FENA LEISELA~WAELANA-LANA
BURU~FENA LEISELA~7~NAM01~FENA LEISELA~WAEMITE
BURU~FENA LEISELA~8~NAM01~FENA LEISELA~WAEREMAN
BURU~FENA LEISELA~9~NAM01~FENA LEISELA~WAINIBE (WAENIBE)
BURU~FENA LEISELA~10~NAM01~FENA LEISELA~WAMANA BARU
BURU~FENA LEISELA~11~NAM01~FENA LEISELA~WAMLANA
BURU~FENA LEISELA~12~NAM01~FENA LEISELA~WASI
BURU~FENA LEISELA~13~NAM01~FENA LEISELA~WASPAIT
