MAGELANG~MAGELANG SELATAN~1~MGL01~MAGELANG SELATAN~JURANG OMBO SELATAN
MAGELANG~MAGELANG SELATAN~2~MGL01~MAGELANG SELATAN~JURANGOMBO UTARA
MAGELANG~MAGELANG SELATAN~3~MGL01~MAGELANG SELATAN~MAGERSARI
MAGELANG~MAGELANG SELATAN~4~MGL01~MAGELANG SELATAN~REJOWINANGUN SELATAN
MAGELANG~MAGELANG SELATAN~5~MGL01~MAGELANG SELATAN~TIDAR SELATAN
MAGELANG~MAGELANG SELATAN~6~MGL01~MAGELANG SELATAN~TIDAR UTARA
MAGELANG~MAGELANG TENGAH~1~MGL01~MAGELANG TENGAH~CACABAN
MAGELANG~MAGELANG TENGAH~2~MGL01~MAGELANG TENGAH~GELANGAN
MAGELANG~MAGELANG TENGAH~3~MGL01~MAGELANG TENGAH~KEMIRIREJO
MAGELANG~MAGELANG TENGAH~4~MGL01~MAGELANG TENGAH~MAGELANG
MAGELANG~MAGELANG TENGAH~5~MGL01~MAGELANG TENGAH~PANJANG
MAGELANG~MAGELANG TENGAH~6~MGL01~MAGELANG TENGAH~REJOWINANGUN UTARA
MAGELANG~MAGELANG UTARA~1~MGL01~MAGELANG UTARA~KEDUNGSARI
MAGELANG~MAGELANG UTARA~2~MGL01~MAGELANG UTARA~KRAMAT SELATAN
MAGELANG~MAGELANG UTARA~3~MGL01~MAGELANG UTARA~KRAMAT UTARA
MAGELANG~MAGELANG UTARA~4~MGL01~MAGELANG UTARA~POTROBANGSAN
MAGELANG~MAGELANG UTARA~5~MGL01~MAGELANG UTARA~WATES
