BOVEN DIGOEL~AMBATKWI~1~BOD01~AMBATKWI~ANYUMKA
BOVEN DIGOEL~AMBATKWI~2~BOD01~AMBATKWI~ARIMBIT
BOVEN DIGOEL~AMBATKWI~3~BOD01~AMBATKWI~AWAKEN NYUM
BOVEN DIGOEL~AMBATKWI~4~BOD01~AMBATKWI~KLOFKAMP KOLOPKAM
BOVEN DIGOEL~AMBATKWI~5~BOD01~AMBATKWI~KUKEN
BOVEN DIGOEL~ARIMOP~1~BOD01~ARIMOP~BUKIT
BOVEN DIGOEL~ARIMOP~2~BOD01~ARIMOP~GINGGIMOP GINGGIMOB
BOVEN DIGOEL~ARIMOP~3~BOD01~ARIMOP~MAJU
BOVEN DIGOEL~ARIMOP~4~BOD01~ARIMOP~PATRIOT
BOVEN DIGOEL~ARIMOP~5~BOD01~ARIMOP~UJUNG
BOVEN DIGOEL~BOMAKIA~1~BOD01~BOMAKIA~AIFO
BOVEN DIGOEL~BOMAKIA~2~BOD01~BOMAKIA~BOMAKIA DUA II
BOVEN DIGOEL~BOMAKIA~3~BOD01~BOMAKIA~BOMAKIA SATU I
BOVEN DIGOEL~BOMAKIA~4~BOD01~BOMAKIA~SOMI
BOVEN DIGOEL~BOMAKIA~5~BOD01~BOMAKIA~UNI
BOVEN DIGOEL~FIRIWAGE~1~BOD01~FIRIWAGE~BINAGE DUA II
BOVEN DIGOEL~FIRIWAGE~2~BOD01~FIRIWAGE~BIWAGE SATU I
BOVEN DIGOEL~FIRIWAGE~3~BOD01~FIRIWAGE~FIRIWAGE
BOVEN DIGOEL~FIRIWAGE~4~BOD01~FIRIWAGE~KARUWAGE
BOVEN DIGOEL~FIRIWAGE~5~BOD01~FIRIWAGE~WALIBURU
BOVEN DIGOEL~FOFI~1~BOD01~FOFI~BANGUN
BOVEN DIGOEL~FOFI~2~BOD01~FOFI~MAKMUR
BOVEN DIGOEL~FOFI~3~BOD01~FOFI~SADAR
BOVEN DIGOEL~INIYANDIT~1~BOD01~INIYANDIT~AUTRIOP
BOVEN DIGOEL~INIYANDIT~2~BOD01~INIYANDIT~LANGGOAN
BOVEN DIGOEL~INIYANDIT~3~BOD01~INIYANDIT~OGENETAN OGENATHAN
BOVEN DIGOEL~INIYANDIT~4~BOD01~INIYANDIT~TETOP
BOVEN DIGOEL~INIYANDIT~5~BOD01~INIYANDIT~WARIKTOP WARIKTOOP
BOVEN DIGOEL~JAIR~1~BOD01~JAIR~ANGGAI
BOVEN DIGOEL~JAIR~2~BOD01~JAIR~ASIKI
BOVEN DIGOEL~JAIR~3~BOD01~JAIR~BUTIPTIRI
BOVEN DIGOEL~JAIR~4~BOD01~JAIR~GETENTIRI
BOVEN DIGOEL~JAIR~5~BOD01~JAIR~UJUNGKIA
BOVEN DIGOEL~KAWAGIT~1~BOD01~KAWAGIT~KAWAGIT
BOVEN DIGOEL~KIA~1~BOD01~KIA~KIA
BOVEN DIGOEL~KOMBAY~1~BOD01~KOMBAY~KOMBAY
BOVEN DIGOEL~KOMBUT~1~BOD01~KOMBUT~AMUAN
BOVEN DIGOEL~KOMBUT~2~BOD01~KOMBUT~AWAYANKA
BOVEN DIGOEL~KOMBUT~3~BOD01~KOMBUT~KAWANGTET
BOVEN DIGOEL~KOMBUT~4~BOD01~KOMBUT~MOKBIRAN
BOVEN DIGOEL~KOUH~1~BOD01~KOUH~JAIR
BOVEN DIGOEL~KOUH~2~BOD01~KOUH~MANDOBO
BOVEN DIGOEL~KOUH~3~BOD01~KOUH~KAWAGIT
BOVEN DIGOEL~KOUH~4~BOD01~KOUH~KOMBAI
BOVEN DIGOEL~KOUH~5~BOD01~KOUH~KOUH
BOVEN DIGOEL~KOUH~6~BOD01~KOUH~NIOP
BOVEN DIGOEL~KOUH~7~BOD01~KOUH~WANGGOM
